0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.371284,-200.747086
69.364006,-200.747040
69.335968,-200.746933
69.288742,-200.746735
69.223839,-200.746460
69.142746,-200.746124
69.046890,-200.745712
68.937576,-200.745255
68.815987,-200.744720
68.683136,-200.744156
68.539909,-200.743546
68.387047,-200.742905
68.225143,-200.742218
68.054710,-200.741501
67.876152,-200.740738
67.689827,-200.739960
67.496002,-200.739136
67.294907,-200.738281
67.086723,-200.737396
66.871628,-200.736481
66.649742,-200.735550
66.421181,-200.734573
66.186035,-200.733566
65.944389,-200.732559
65.696327,-200.731506
65.441895,-200.730423
65.181206,-200.729309
64.914177,-200.728195
64.641647,-200.727020
64.362350,-200.725861
64.078026,-200.724640
63.786766,-200.723419
63.490559,-200.722168
63.187626,-200.720871
62.879814,-200.719589
62.565487,-200.718231
62.246372,-200.716888
61.921108,-200.715530
61.591560,-200.714111
61.256821,-200.712708
60.918846,-200.711288
60.577053,-200.709824
60.233425,-200.708359
59.887547,-200.706894
59.541321,-200.705429
59.194336,-200.703964
58.848312,-200.702499
58.502666,-200.701035
58.158901,-200.699570
57.816177,-200.698105
57.475811,-200.696640
57.136703,-200.695190
56.800041,-200.693787
56.464516,-200.692383
56.131226,-200.690994
55.798695,-200.689545
55.468105,-200.688217
55.138172,-200.686691
54.810181,-200.685440
54.482571,-200.683899
54.156399,-200.682648
53.829979,-200.681152
53.504364,-200.679901
53.177872,-200.678391
52.851631,-200.677124
52.524033,-200.675613
52.196304,-200.674332
51.866978,-200.672852
51.537369,-200.671524
51.206127,-200.670029
50.874672,-200.668701
50.541763,-200.667221
50.208855,-200.665894
49.875317,-200.658096
49.542362,-200.644974
49.208687,-200.627792
48.875713,-200.607620
48.542278,-200.584351
48.209793,-200.558731
47.877060,-200.530304
47.545429,-200.499741
47.213673,-200.466522
46.883091,-200.431244
46.552425,-200.393372
46.222969,-200.353470
45.893433,-200.310974
45.565090,-200.266357
45.238422,-200.213120
44.915222,-200.150055
44.594414,-200.076599
44.276733,-199.994781
43.960381,-199.905212
43.646469,-199.809296
43.333668,-199.706680
43.023201,-199.598389
42.713856,-199.483780
42.406887,-199.363785
42.101185,-199.237625
41.798012,-199.106262
41.496372,-198.968842
41.197559,-198.826248
40.900684,-198.677551
40.607094,-198.523605
40.319801,-198.359314
40.041168,-198.184494
39.768116,-198.000290
39.500881,-197.808807
39.238174,-197.609650
38.980808,-197.404404
38.727863,-197.192276
38.480194,-196.974747
38.237022,-196.750793
37.999199,-196.521835
37.766045,-196.286850
37.538414,-196.047226
37.315758,-195.801834
37.098942,-195.552063
36.887596,-195.296692
36.682648,-195.037064
36.484970,-194.771423
36.294456,-194.501541
36.109921,-194.226593
35.931526,-193.948334
35.758675,-193.665695
35.591640,-193.380249
35.429996,-193.090836
35.274029,-192.799026
35.123405,-192.503555
34.978413,-192.206009
34.838844,-191.905075
34.704990,-191.602325
34.576775,-191.296402
34.454556,-190.988831
34.338444,-190.678223
34.225418,-190.366852
34.115433,-190.053421
34.008953,-189.739365
33.906006,-189.423355
33.806614,-189.106873
33.710720,-188.788574
33.618267,-188.469955
33.529243,-188.149689
33.443569,-187.829163
33.361290,-187.507111
33.282337,-187.184937
33.206837,-186.861298
33.134747,-186.537628
33.066303,-186.212540
33.001617,-185.887436
32.940403,-185.561005
32.882122,-185.234741
32.826729,-184.907257
32.773846,-184.580017
32.723541,-184.251663
32.675476,-183.923615
32.629768,-183.594513
32.586079,-183.265778
32.544556,-182.936050
32.504864,-182.606720
32.467190,-182.276459
32.431183,-181.946655
32.397076,-181.615952
32.364506,-181.285736
32.333736,-180.954666
32.304417,-180.624161
32.276821,-180.292786
32.250607,-179.962006
32.226086,-179.630402
32.202915,-179.299408
32.181442,-178.967636
32.161339,-178.636459
32.142994,-178.304520
32.125469,-177.973206
32.109097,-177.641144
32.093540,-177.309723
32.079170,-176.977600
32.065578,-176.646088
32.053135,-176.313889
32.041416,-175.982300
32.030811,-175.650070
32.020897,-175.318436
32.012074,-174.986130
32.003937,-174.654465
31.996899,-174.322083
31.990566,-173.990387
31.985373,-173.658005
31.979576,-173.326263
31.973749,-172.993851
31.967730,-172.662079
31.962023,-172.329666
31.956257,-171.997894
31.950863,-171.665451
31.945425,-171.333664
31.940363,-171.001205
31.935259,-170.669403
31.930529,-170.336945
31.925756,-170.005173
31.921360,-169.672729
31.916924,-169.340927
31.912144,-169.008514
31.906712,-168.676758
31.901220,-168.344330
31.895317,-168.012589
31.889456,-167.680176
31.883236,-167.348419
31.877089,-167.016006
31.870607,-166.684280
31.864208,-166.351852
31.857479,-166.020126
31.850842,-165.687729
31.843885,-165.355988
31.837030,-165.023636
31.829861,-164.691895
31.822792,-164.359512
31.815413,-164.027786
31.808140,-163.695404
31.800549,-163.363693
31.793064,-163.031296
31.785257,-162.699570
31.777536,-162.367203
31.769491,-162.035492
31.761549,-161.703125
31.753307,-161.371414
31.745178,-161.039047
31.736755,-160.707336
31.728449,-160.374969
31.719852,-160.043274
31.711378,-159.710907
31.702616,-159.379227
31.693974,-159.046875
31.685043,-158.715179
31.676231,-158.382843
31.667219,-158.051163
31.658407,-157.718842
31.649366,-157.387161
31.640509,-157.054825
31.631420,-156.723129
31.622503,-156.390793
31.613356,-156.059113
31.604383,-155.726776
31.595181,-155.395111
31.586155,-155.062775
31.576899,-154.731094
31.567822,-154.398758
